image_path,label,labels_encoded,split
Diabetic Retinopathy/DR1246.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy447.jpg,Healthy,4,train
Diabetic Retinopathy/DR505.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa102.jpg,Retinitis Pigmentosa,8,train
Diabetic Retinopathy/DR978.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy329.jpg,Healthy,4,train
Healthy/Healthy399.jpg,Healthy,4,train
Diabetic Retinopathy/DR714.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy749.jpg,Healthy,4,train
Diabetic Retinopathy/DR960.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar317.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR1496.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR756.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar3.jpg,Macular Scar,5,train
Retinal Detachment/Retinal Detachment58.jpg,Retinal Detachment,7,train
Glaucoma/Glaucoma1100.jpg,Glaucoma,3,train
Retinitis Pigmentosa/Retinitis Pigmentosa117.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma1222.jpg,Glaucoma,3,train
Healthy/Healthy20.jpg,Healthy,4,train
Diabetic Retinopathy/DR950.jpg,Diabetic Retinopathy,1,train
Retinal Detachment/Retinal Detachment95.jpg,Retinal Detachment,7,train
Retinitis Pigmentosa/Retinitis Pigmentosa118.jpg,Retinitis Pigmentosa,8,train
Myopia/Myopia28.jpg,Myopia,6,train
Healthy/Healthy91.jpg,Healthy,4,train
Glaucoma/Glaucoma876.jpg,Glaucoma,3,train
Glaucoma/Glaucoma696.jpg,Glaucoma,3,train
Glaucoma/Glaucoma811.jpg,Glaucoma,3,train
Retinal Detachment/Retinal Detachment113.jpg,Retinal Detachment,7,train
Diabetic Retinopathy/DR814.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma446.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR750.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma872.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1431.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia382.jpg,Myopia,6,train
Glaucoma/Glaucoma499.jpg,Glaucoma,3,train
Macular Scar/Macular Scar352.jpg,Macular Scar,5,train
Glaucoma/Glaucoma643.jpg,Glaucoma,3,train
Disc Edema/Disc Edema11.jpg,Disc Edema,2,train
Diabetic Retinopathy/DR1200.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1155.jpg,Glaucoma,3,train
Healthy/Healthy709.jpg,Healthy,4,train
Retinal Detachment/Retinal Detachment10.jpg,Retinal Detachment,7,train
Retinitis Pigmentosa/Retinitis Pigmentosa67.jpg,Retinitis Pigmentosa,8,train
Diabetic Retinopathy/DR452.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia7.jpg,Myopia,6,train
Myopia/Myopia20.jpg,Myopia,6,train
Glaucoma/Glaucoma1029.jpg,Glaucoma,3,train
Macular Scar/Macular Scar217.jpg,Macular Scar,5,train
Healthy/Healthy149.jpg,Healthy,4,train
Diabetic Retinopathy/DR358.jpg,Diabetic Retinopathy,1,train
Retinal Detachment/Retinal Detachment59.jpg,Retinal Detachment,7,train
Retinitis Pigmentosa/Retinitis Pigmentosa17.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma309.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR588.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR350.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy183.jpg,Healthy,4,train
Glaucoma/Glaucoma17.jpg,Glaucoma,3,train
Healthy/Healthy489.jpg,Healthy,4,train
Glaucoma/Glaucoma879.jpg,Glaucoma,3,train
Glaucoma/Glaucoma978.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1501.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar162.jpg,Macular Scar,5,train
Disc Edema/Disc Edema59.jpg,Disc Edema,2,train
Diabetic Retinopathy/DR1302.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1132.jpg,Glaucoma,3,train
Glaucoma/Glaucoma580.jpg,Glaucoma,3,train
Macular Scar/Macular Scar391.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR408.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1472.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma884.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR817.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma519.jpg,Glaucoma,3,train
Glaucoma/Glaucoma138.jpg,Glaucoma,3,train
Macular Scar/Macular Scar50.jpg,Macular Scar,5,train
Healthy/Healthy264.jpg,Healthy,4,train
Diabetic Retinopathy/DR727.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy757.jpg,Healthy,4,train
Healthy/Healthy925.jpg,Healthy,4,train
Glaucoma/Glaucoma1282.jpg,Glaucoma,3,train
Myopia/Myopia109.jpg,Myopia,6,train
Glaucoma/Glaucoma979.jpg,Glaucoma,3,train
Myopia/Myopia281.jpg,Myopia,6,train
Healthy/Healthy253.jpg,Healthy,4,train
Glaucoma/Glaucoma122.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1198.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR556.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR749.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1384.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy754.jpg,Healthy,4,train
Macular Scar/Macular Scar94.jpg,Macular Scar,5,train
Healthy/Healthy862.jpg,Healthy,4,train
Glaucoma/Glaucoma1251.jpg,Glaucoma,3,train
Myopia/Myopia26.jpg,Myopia,6,train
Glaucoma/Glaucoma193.jpg,Glaucoma,3,train
Healthy/Healthy586.jpg,Healthy,4,train
Healthy/Healthy713.jpg,Healthy,4,train
Macular Scar/Macular Scar316.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR782.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar343.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR186.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1141.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma813.jpg,Glaucoma,3,train
Glaucoma/Glaucoma316.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR470.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR535.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma293.jpg,Glaucoma,3,train
Healthy/Healthy31.jpg,Healthy,4,train
Glaucoma/Glaucoma737.jpg,Glaucoma,3,train
Healthy/Healthy121.jpg,Healthy,4,train
Glaucoma/Glaucoma331.jpg,Glaucoma,3,train
Retinal Detachment/Retinal Detachment67.jpg,Retinal Detachment,7,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR39.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Diabetic Retinopathy/DR342.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy373.jpg,Healthy,4,train
Glaucoma/Glaucoma1178.jpg,Glaucoma,3,train
Macular Scar/Macular Scar291.jpg,Macular Scar,5,train
Glaucoma/Glaucoma1271.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1238.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy284.jpg,Healthy,4,train
Healthy/Healthy509.jpg,Healthy,4,train
Healthy/Healthy74.jpg,Healthy,4,train
Healthy/Healthy265.jpg,Healthy,4,train
Glaucoma/Glaucoma471.jpg,Glaucoma,3,train
Healthy/Healthy234.jpg,Healthy,4,train
Healthy/Healthy650.jpg,Healthy,4,train
Glaucoma/Glaucoma1277.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1284.jpg,Diabetic Retinopathy,1,train
Disc Edema/Disc Edema90.jpg,Disc Edema,2,train
Diabetic Retinopathy/DR1352.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia473.jpg,Myopia,6,train
Healthy/Healthy307.jpg,Healthy,4,train
Glaucoma/Glaucoma620.jpg,Glaucoma,3,train
Macular Scar/Macular Scar243.jpg,Macular Scar,5,train
Healthy/Healthy965.jpg,Healthy,4,train
Myopia/Myopia96.jpg,Myopia,6,train
Healthy/Healthy199.jpg,Healthy,4,train
Diabetic Retinopathy/DR214.jpg,Diabetic Retinopathy,1,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR95.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Diabetic Retinopathy/DR569.jpg,Diabetic Retinopathy,1,train
Disc Edema/Disc Edema70.jpg,Disc Edema,2,train
Glaucoma/Glaucoma960.jpg,Glaucoma,3,train
Macular Scar/Macular Scar312.jpg,Macular Scar,5,train
Healthy/Healthy480.jpg,Healthy,4,train
Macular Scar/Macular Scar45.jpg,Macular Scar,5,train
Healthy/Healthy564.jpg,Healthy,4,train
Retinal Detachment/Retinal Detachment79.jpg,Retinal Detachment,7,train
Healthy/Healthy976.jpg,Healthy,4,train
Glaucoma/Glaucoma626.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR196.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma847.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR302.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR578.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar224.jpg,Macular Scar,5,train
Glaucoma/Glaucoma443.jpg,Glaucoma,3,train
Macular Scar/Macular Scar416.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR1319.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy654.jpg,Healthy,4,train
Macular Scar/Macular Scar201.jpg,Macular Scar,5,train
Healthy/Healthy693.jpg,Healthy,4,train
Diabetic Retinopathy/DR1389.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma214.jpg,Glaucoma,3,train
Glaucoma/Glaucoma108.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1117.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR882.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia311.jpg,Myopia,6,train
Healthy/Healthy259.jpg,Healthy,4,train
Glaucoma/Glaucoma774.jpg,Glaucoma,3,train
Healthy/Healthy4.jpg,Healthy,4,train
Healthy/Healthy107.jpg,Healthy,4,train
Diabetic Retinopathy/DR450.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma573.jpg,Glaucoma,3,train
Glaucoma/Glaucoma736.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR908.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma195.jpg,Glaucoma,3,train
Healthy/Healthy475.jpg,Healthy,4,train
Diabetic Retinopathy/DR679.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma901.jpg,Glaucoma,3,train
Healthy/Healthy1010.jpg,Healthy,4,train
Diabetic Retinopathy/DR1156.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR621.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma178.jpg,Glaucoma,3,train
Myopia/Myopia294.jpg,Myopia,6,train
Healthy/Healthy656.jpg,Healthy,4,train
Diabetic Retinopathy/DR855.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR985.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1051.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia25.jpg,Myopia,6,train
Diabetic Retinopathy/DR1510.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy905.jpg,Healthy,4,train
Glaucoma/Glaucoma351.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR449.jpg,Diabetic Retinopathy,1,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR74.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Diabetic Retinopathy/DR1323.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1218.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy142.jpg,Healthy,4,train
Diabetic Retinopathy/DR612.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1173.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR510.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar36.jpg,Macular Scar,5,train
Glaucoma/Glaucoma1337.jpg,Glaucoma,3,train
Healthy/Healthy605.jpg,Healthy,4,train
Myopia/Myopia246.jpg,Myopia,6,train
Glaucoma/Glaucoma96.jpg,Glaucoma,3,train
Healthy/Healthy99.jpg,Healthy,4,train
Glaucoma/Glaucoma500.jpg,Glaucoma,3,train
Healthy/Healthy748.jpg,Healthy,4,train
Diabetic Retinopathy/DR761.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy101.jpg,Healthy,4,train
Diabetic Retinopathy/DR156.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy59.jpg,Healthy,4,train
Diabetic Retinopathy/DR551.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar21.jpg,Macular Scar,5,train
Healthy/Healthy652.jpg,Healthy,4,train
Myopia/Myopia2.jpg,Myopia,6,train
Diabetic Retinopathy/DR1507.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa74.jpg,Retinitis Pigmentosa,8,train
Healthy/Healthy89.jpg,Healthy,4,train
Diabetic Retinopathy/DR36.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1227.jpg,Diabetic Retinopathy,1,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR89.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Healthy/Healthy971.jpg,Healthy,4,train
Diabetic Retinopathy/DR429.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1161.jpg,Glaucoma,3,train
Myopia/Myopia228.jpg,Myopia,6,train
Glaucoma/Glaucoma566.jpg,Glaucoma,3,train
Myopia/Myopia264.jpg,Myopia,6,train
Myopia/Myopia365.jpg,Myopia,6,train
Glaucoma/Glaucoma262.jpg,Glaucoma,3,train
Glaucoma/Glaucoma741.jpg,Glaucoma,3,train
Glaucoma/Glaucoma176.jpg,Glaucoma,3,train
Healthy/Healthy895.jpg,Healthy,4,train
Myopia/Myopia117.jpg,Myopia,6,train
Healthy/Healthy317.jpg,Healthy,4,train
Myopia/Myopia274.jpg,Myopia,6,train
Myopia/Myopia50.jpg,Myopia,6,train
Macular Scar/Macular Scar58.jpg,Macular Scar,5,train
Retinitis Pigmentosa/Retinitis Pigmentosa1.jpg,Retinitis Pigmentosa,8,train
Macular Scar/Macular Scar32.jpg,Macular Scar,5,train
Glaucoma/Glaucoma8.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1125.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1206.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR783.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR96.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma572.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR235.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma903.jpg,Glaucoma,3,train
Disc Edema/Disc Edema52.jpg,Disc Edema,2,train
Glaucoma/Glaucoma985.jpg,Glaucoma,3,train
Myopia/Myopia267.jpg,Myopia,6,train
Diabetic Retinopathy/DR1491.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia85.jpg,Myopia,6,train
Healthy/Healthy977.jpg,Healthy,4,train
Glaucoma/Glaucoma357.jpg,Glaucoma,3,train
Healthy/Healthy624.jpg,Healthy,4,train
Glaucoma/Glaucoma259.jpg,Glaucoma,3,train
Glaucoma/Glaucoma652.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1224.jpg,Glaucoma,3,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR96.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Macular Scar/Macular Scar417.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR464.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1001.jpg,Glaucoma,3,train
Glaucoma/Glaucoma28.jpg,Glaucoma,3,train
Healthy/Healthy268.jpg,Healthy,4,train
Healthy/Healthy611.jpg,Healthy,4,train
Glaucoma/Glaucoma693.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR457.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma203.jpg,Glaucoma,3,train
Glaucoma/Glaucoma254.jpg,Glaucoma,3,train
Glaucoma/Glaucoma438.jpg,Glaucoma,3,train
Macular Scar/Macular Scar341.jpg,Macular Scar,5,train
Glaucoma/Glaucoma155.jpg,Glaucoma,3,train
Glaucoma/Glaucoma464.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR907.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR655.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR125.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1077.jpg,Glaucoma,3,train
Glaucoma/Glaucoma406.jpg,Glaucoma,3,train
Macular Scar/Macular Scar72.jpg,Macular Scar,5,train
Glaucoma/Glaucoma602.jpg,Glaucoma,3,train
Retinal Detachment/Retinal Detachment73.jpg,Retinal Detachment,7,train
Healthy/Healthy861.jpg,Healthy,4,train
Healthy/Healthy392.jpg,Healthy,4,train
Diabetic Retinopathy/DR257.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR153.jpg,Diabetic Retinopathy,1,train
Retinitis Pigmentosa/Retinitis Pigmentosa115.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma996.jpg,Glaucoma,3,train
Healthy/Healthy785.jpg,Healthy,4,train
Diabetic Retinopathy/DR1368.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy828.jpg,Healthy,4,train
Glaucoma/Glaucoma553.jpg,Glaucoma,3,train
Myopia/Myopia112.jpg,Myopia,6,train
Healthy/Healthy732.jpg,Healthy,4,train
Myopia/Myopia164.jpg,Myopia,6,train
Macular Scar/Macular Scar292.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR263.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar246.jpg,Macular Scar,5,train
Healthy/Healthy287.jpg,Healthy,4,train
Myopia/Myopia185.jpg,Myopia,6,train
Myopia/Myopia268.jpg,Myopia,6,train
Healthy/Healthy926.jpg,Healthy,4,train
Glaucoma/Glaucoma597.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1015.jpg,Glaucoma,3,train
Glaucoma/Glaucoma394.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR698.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma30.jpg,Glaucoma,3,train
Healthy/Healthy476.jpg,Healthy,4,train
Glaucoma/Glaucoma1158.jpg,Glaucoma,3,train
Macular Scar/Macular Scar402.jpg,Macular Scar,5,train
Glaucoma/Glaucoma1080.jpg,Glaucoma,3,train
Glaucoma/Glaucoma3.jpg,Glaucoma,3,train
Healthy/Healthy1011.jpg,Healthy,4,train
Glaucoma/Glaucoma15.jpg,Glaucoma,3,train
Glaucoma/Glaucoma743.jpg,Glaucoma,3,train
Glaucoma/Glaucoma217.jpg,Glaucoma,3,train
Healthy/Healthy694.jpg,Healthy,4,train
Diabetic Retinopathy/DR45.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar363.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR1395.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR151.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR400.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma307.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1150.jpg,Glaucoma,3,train
Macular Scar/Macular Scar167.jpg,Macular Scar,5,train
Healthy/Healthy826.jpg,Healthy,4,train
Diabetic Retinopathy/DR643.jpg,Diabetic Retinopathy,1,train
Disc Edema/Disc Edema38.jpg,Disc Edema,2,train
Healthy/Healthy298.jpg,Healthy,4,train
Healthy/Healthy948.jpg,Healthy,4,train
Healthy/Healthy97.jpg,Healthy,4,train
Glaucoma/Glaucoma1180.jpg,Glaucoma,3,train
Healthy/Healthy103.jpg,Healthy,4,train
Glaucoma/Glaucoma578.jpg,Glaucoma,3,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR24.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Glaucoma/Glaucoma691.jpg,Glaucoma,3,train
Macular Scar/Macular Scar116.jpg,Macular Scar,5,train
Healthy/Healthy912.jpg,Healthy,4,train
Glaucoma/Glaucoma558.jpg,Glaucoma,3,train
Myopia/Myopia192.jpg,Myopia,6,train
Glaucoma/Glaucoma684.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1290.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar14.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR1247.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy258.jpg,Healthy,4,train
Diabetic Retinopathy/DR347.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia445.jpg,Myopia,6,train
Glaucoma/Glaucoma397.jpg,Glaucoma,3,train
Glaucoma/Glaucoma372.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1278.jpg,Glaucoma,3,train
Glaucoma/Glaucoma555.jpg,Glaucoma,3,train
Retinitis Pigmentosa/Retinitis Pigmentosa85.jpg,Retinitis Pigmentosa,8,train
Glaucoma/Glaucoma89.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR820.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma886.jpg,Glaucoma,3,train
Macular Scar/Macular Scar250.jpg,Macular Scar,5,train
Myopia/Myopia61.jpg,Myopia,6,train
Glaucoma/Glaucoma1252.jpg,Glaucoma,3,train
Glaucoma/Glaucoma345.jpg,Glaucoma,3,train
Healthy/Healthy496.jpg,Healthy,4,train
Healthy/Healthy767.jpg,Healthy,4,train
Diabetic Retinopathy/DR592.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy804.jpg,Healthy,4,train
Healthy/Healthy398.jpg,Healthy,4,train
Diabetic Retinopathy/DR863.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma190.jpg,Glaucoma,3,train
Macular Scar/Macular Scar299.jpg,Macular Scar,5,train
Healthy/Healthy985.jpg,Healthy,4,train
Healthy/Healthy867.jpg,Healthy,4,train
Glaucoma/Glaucoma571.jpg,Glaucoma,3,train
Macular Scar/Macular Scar48.jpg,Macular Scar,5,train
Disc Edema/Disc Edema105.jpg,Disc Edema,2,train
Retinitis Pigmentosa/Retinitis Pigmentosa110.jpg,Retinitis Pigmentosa,8,train
Myopia/Myopia436.jpg,Myopia,6,train
Glaucoma/Glaucoma105.jpg,Glaucoma,3,train
Retinal Detachment/Retinal Detachment63.jpg,Retinal Detachment,7,train
Glaucoma/Glaucoma206.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR365.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma923.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1314.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma871.jpg,Glaucoma,3,train
Macular Scar/Macular Scar215.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR212.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma283.jpg,Glaucoma,3,train
Healthy/Healthy40.jpg,Healthy,4,train
Macular Scar/Macular Scar234.jpg,Macular Scar,5,train
Glaucoma/Glaucoma276.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1355.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1044.jpg,Glaucoma,3,train
Healthy/Healthy118.jpg,Healthy,4,train
Myopia/Myopia187.jpg,Myopia,6,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR57.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Diabetic Retinopathy/DR1100.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar171.jpg,Macular Scar,5,train
Glaucoma/Glaucoma1066.jpg,Glaucoma,3,train
Glaucoma/Glaucoma664.jpg,Glaucoma,3,train
Myopia/Myopia381.jpg,Myopia,6,train
Diabetic Retinopathy/DR1236.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR487.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR1137.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia250.jpg,Myopia,6,train
Glaucoma/Glaucoma1144.jpg,Glaucoma,3,train
Glaucoma/Glaucoma127.jpg,Glaucoma,3,train
Macular Scar/Macular Scar25.jpg,Macular Scar,5,train
Glaucoma/Glaucoma697.jpg,Glaucoma,3,train
Macular Scar/Macular Scar188.jpg,Macular Scar,5,train
Disc Edema/Disc Edema69.jpg,Disc Edema,2,train
Healthy/Healthy230.jpg,Healthy,4,train
Myopia/Myopia487.jpg,Myopia,6,train
Glaucoma/Glaucoma608.jpg,Glaucoma,3,train
Central Serous Chorioretinopathy [Color Fundus]/CSCR28.jpg,Central Serous Chorioretinopathy [Color Fundus],0,train
Diabetic Retinopathy/DR343.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy2.jpg,Healthy,4,train
Macular Scar/Macular Scar187.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR10.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia383.jpg,Myopia,6,train
Macular Scar/Macular Scar370.jpg,Macular Scar,5,train
Macular Scar/Macular Scar239.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR205.jpg,Diabetic Retinopathy,1,train
Macular Scar/Macular Scar144.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR986.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia368.jpg,Myopia,6,train
Myopia/Myopia83.jpg,Myopia,6,train
Healthy/Healthy105.jpg,Healthy,4,train
Glaucoma/Glaucoma476.jpg,Glaucoma,3,train
Glaucoma/Glaucoma334.jpg,Glaucoma,3,train
Glaucoma/Glaucoma588.jpg,Glaucoma,3,train
Glaucoma/Glaucoma338.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR304.jpg,Diabetic Retinopathy,1,train
Myopia/Myopia259.jpg,Myopia,6,train
Healthy/Healthy684.jpg,Healthy,4,train
Macular Scar/Macular Scar424.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR1295.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma662.jpg,Glaucoma,3,train
Myopia/Myopia79.jpg,Myopia,6,train
Macular Scar/Macular Scar184.jpg,Macular Scar,5,train
Diabetic Retinopathy/DR1176.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma788.jpg,Glaucoma,3,train
Healthy/Healthy400.jpg,Healthy,4,train
Myopia/Myopia494.jpg,Myopia,6,train
Glaucoma/Glaucoma374.jpg,Glaucoma,3,train
Healthy/Healthy205.jpg,Healthy,4,train
Diabetic Retinopathy/DR919.jpg,Diabetic Retinopathy,1,train
Diabetic Retinopathy/DR843.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma1003.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR931.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma363.jpg,Glaucoma,3,train
Glaucoma/Glaucoma1268.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR687.jpg,Diabetic Retinopathy,1,train
Healthy/Healthy910.jpg,Healthy,4,train
Diabetic Retinopathy/DR1342.jpg,Diabetic Retinopathy,1,train
Glaucoma/Glaucoma891.jpg,Glaucoma,3,train
Diabetic Retinopathy/DR1027.jpg,Diabetic Retinopathy,1,train
